[01:18:54.160046749] (+0.000000822) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x40110C, sendbuf = 0x6B375520, recvbuf = 0x6B375528, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160048216] (+0.000001467) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x40110C, sendbuf = 0xBCCADAE0, recvbuf = 0xBCCADAE8, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160048220] (+0.000000004) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x40110C, sendbuf = 0x6B375520, recvbuf = 0x6B375528, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160048366] (+0.000000146) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x40110C, sendbuf = 0x8032E660, recvbuf = 0x8032E668, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160048457] (+0.000000091) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x40110C, sendbuf = 0xEBC5E560, recvbuf = 0xEBC5E568, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160048466] (+0.000000009) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D23, buf = 0xBCCADC30, count = 12, dest = 3, tag = 0 }
[01:18:54.160048691] (+0.000000225) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D23, buf = 0x8032E7B0, count = 12, dest = 2, tag = 0 }
[01:18:54.160048714] (+0.000000023) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400D67, buf = 0xEBC5E590, count = 12, source = 2, tag = 0 }
[01:18:54.160048778] (+0.000000064) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D23, buf = 0xBCCADC30, count = 12, dest = 3, tag = 0 }
[01:18:54.160049024] (+0.000000246) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D67, buf = 0xBCCADB10, count = 12, source = 1, tag = 0 }
[01:18:54.160049044] (+0.000000020) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D23, buf = 0x8032E7B0, count = 12, dest = 2, tag = 0 }
[01:18:54.160049109] (+0.000000065) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400D67, buf = 0xEBC5E590, count = 12, source = 2, tag = 0 }
[01:18:54.160049303] (+0.000000194) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D67, buf = 0x8032E690, count = 12, source = 0, tag = 0 }
[01:18:54.160049364] (+0.000000061) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400DA9, buf = 0xEBC5E5F0, count = 12, dest = 2, tag = 1 }
[01:18:54.160049433] (+0.000000069) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D67, buf = 0xBCCADB10, count = 12, source = 1, tag = 0 }
[01:18:54.160049689] (+0.000000256) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400DA9, buf = 0xBCCADB70, count = 12, dest = 1, tag = 1 }
[01:18:54.160049692] (+0.000000003) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400DA9, buf = 0xEBC5E5F0, count = 12, dest = 2, tag = 1 }
[01:18:54.160050023] (+0.000000331) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400DA9, buf = 0xBCCADB70, count = 12, dest = 1, tag = 1 }
[01:18:54.160050163] (+0.000000140) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x40110C, sendbuf = 0xEBC5E560, recvbuf = 0xEBC5E568, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160050292] (+0.000000129) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400E18, buf = 0xBCCADC90, count = 12, source = 3, tag = 1 }
[01:18:54.160050696] (+0.000000404) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400E18, buf = 0xBCCADC90, count = 12, source = 3, tag = 1 }
[01:18:54.160051236] (+0.000000540) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x40110C, sendbuf = 0xBCCADAE0, recvbuf = 0xBCCADAE8, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160054341] (+0.000003105) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x400D23, buf = 0x6B375670, count = 12, dest = 1, tag = 0 }
[01:18:54.160055088] (+0.000000747) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x400D23, buf = 0x6B375670, count = 12, dest = 1, tag = 0 }
[01:18:54.160055543] (+0.000000455) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x400E18, buf = 0x6B3756D0, count = 12, source = 1, tag = 1 }
[01:18:54.160060841] (+0.000005298) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D67, buf = 0x8032E690, count = 12, source = 0, tag = 0 }
[01:18:54.160061146] (+0.000000305) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400DA9, buf = 0x8032E6F0, count = 12, dest = 0, tag = 1 }
[01:18:54.160061526] (+0.000000380) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400DA9, buf = 0x8032E6F0, count = 12, dest = 0, tag = 1 }
[01:18:54.160061792] (+0.000000266) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400E18, buf = 0x8032E810, count = 12, source = 2, tag = 1 }
[01:18:54.160062137] (+0.000000345) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400E18, buf = 0x8032E810, count = 12, source = 2, tag = 1 }
[01:18:54.160062716] (+0.000000579) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x40110C, sendbuf = 0x8032E660, recvbuf = 0x8032E668, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160096673] (+0.000033957) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x400E18, buf = 0x6B3756D0, count = 12, source = 1, tag = 1 }
[01:18:54.160097446] (+0.000000773) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x40110C, sendbuf = 0x6B375520, recvbuf = 0x6B375528, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160098836] (+0.000001390) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x40110C, sendbuf = 0xBCCADAE0, recvbuf = 0xBCCADAE8, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160098849] (+0.000000013) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x40110C, sendbuf = 0x6B375520, recvbuf = 0x6B375528, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160098910] (+0.000000061) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x40110C, sendbuf = 0x8032E660, recvbuf = 0x8032E668, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160099000] (+0.000000090) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x40110C, sendbuf = 0xEBC5E560, recvbuf = 0xEBC5E568, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160099078] (+0.000000078) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D23, buf = 0xBCCADC30, count = 12, dest = 3, tag = 0 }
[01:18:54.160099238] (+0.000000160) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D23, buf = 0x8032E7B0, count = 12, dest = 2, tag = 0 }
[01:18:54.160099289] (+0.000000051) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400D67, buf = 0xEBC5E590, count = 12, source = 2, tag = 0 }
[01:18:54.160099424] (+0.000000135) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D23, buf = 0xBCCADC30, count = 12, dest = 3, tag = 0 }
[01:18:54.160099580] (+0.000000156) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D23, buf = 0x8032E7B0, count = 12, dest = 2, tag = 0 }
[01:18:54.160099637] (+0.000000057) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400D67, buf = 0xEBC5E590, count = 12, source = 2, tag = 0 }
[01:18:54.160099656] (+0.000000019) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D67, buf = 0xBCCADB10, count = 12, source = 1, tag = 0 }
[01:18:54.160099830] (+0.000000174) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D67, buf = 0x8032E690, count = 12, source = 0, tag = 0 }
[01:18:54.160099879] (+0.000000049) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400DA9, buf = 0xEBC5E5F0, count = 12, dest = 2, tag = 1 }
[01:18:54.160100032] (+0.000000153) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D67, buf = 0xBCCADB10, count = 12, source = 1, tag = 0 }
[01:18:54.160100231] (+0.000000199) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400DA9, buf = 0xEBC5E5F0, count = 12, dest = 2, tag = 1 }
[01:18:54.160100291] (+0.000000060) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400DA9, buf = 0xBCCADB70, count = 12, dest = 1, tag = 1 }
[01:18:54.160100624] (+0.000000333) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400DA9, buf = 0xBCCADB70, count = 12, dest = 1, tag = 1 }
[01:18:54.160100671] (+0.000000047) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x40110C, sendbuf = 0xEBC5E560, recvbuf = 0xEBC5E568, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160100899] (+0.000000228) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400E18, buf = 0xBCCADC90, count = 12, source = 3, tag = 1 }
[01:18:54.160101298] (+0.000000399) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400E18, buf = 0xBCCADC90, count = 12, source = 3, tag = 1 }
[01:18:54.160101826] (+0.000000528) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x40110C, sendbuf = 0xBCCADAE0, recvbuf = 0xBCCADAE8, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160104306] (+0.000002480) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x400D23, buf = 0x6B375670, count = 12, dest = 1, tag = 0 }
[01:18:54.160104846] (+0.000000540) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x400D23, buf = 0x6B375670, count = 12, dest = 1, tag = 0 }
[01:18:54.160105167] (+0.000000321) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x400E18, buf = 0x6B3756D0, count = 12, source = 1, tag = 1 }
[01:18:54.160111380] (+0.000006213) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D67, buf = 0x8032E690, count = 12, source = 0, tag = 0 }
[01:18:54.160111709] (+0.000000329) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400DA9, buf = 0x8032E6F0, count = 12, dest = 0, tag = 1 }
[01:18:54.160112086] (+0.000000377) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400DA9, buf = 0x8032E6F0, count = 12, dest = 0, tag = 1 }
[01:18:54.160112360] (+0.000000274) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400E18, buf = 0x8032E810, count = 12, source = 2, tag = 1 }
[01:18:54.160112702] (+0.000000342) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400E18, buf = 0x8032E810, count = 12, source = 2, tag = 1 }
[01:18:54.160113349] (+0.000000647) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x40110C, sendbuf = 0x8032E660, recvbuf = 0x8032E668, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160148385] (+0.000035036) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x400E18, buf = 0x6B3756D0, count = 12, source = 1, tag = 1 }
[01:18:54.160149204] (+0.000000819) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x40110C, sendbuf = 0x6B375520, recvbuf = 0x6B375528, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160150661] (+0.000001457) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x40110C, sendbuf = 0x6B375520, recvbuf = 0x6B375528, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160150672] (+0.000000011) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x40110C, sendbuf = 0xBCCADAE0, recvbuf = 0xBCCADAE8, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160150837] (+0.000000165) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x40110C, sendbuf = 0x8032E660, recvbuf = 0x8032E668, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160150941] (+0.000000104) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x40110C, sendbuf = 0xEBC5E560, recvbuf = 0xEBC5E568, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160150948] (+0.000000007) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D23, buf = 0xBCCADC30, count = 12, dest = 3, tag = 0 }
[01:18:54.160151155] (+0.000000207) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D23, buf = 0x8032E7B0, count = 12, dest = 2, tag = 0 }
[01:18:54.160151210] (+0.000000055) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400D67, buf = 0xEBC5E590, count = 12, source = 2, tag = 0 }
[01:18:54.160151261] (+0.000000051) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D23, buf = 0xBCCADC30, count = 12, dest = 3, tag = 0 }
[01:18:54.160151477] (+0.000000216) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D23, buf = 0x8032E7B0, count = 12, dest = 2, tag = 0 }
[01:18:54.160151504] (+0.000000027) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D67, buf = 0xBCCADB10, count = 12, source = 1, tag = 0 }
[01:18:54.160151558] (+0.000000054) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400D67, buf = 0xEBC5E590, count = 12, source = 2, tag = 0 }
[01:18:54.160151753] (+0.000000195) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D67, buf = 0x8032E690, count = 12, source = 0, tag = 0 }
[01:18:54.160151802] (+0.000000049) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400DA9, buf = 0xEBC5E5F0, count = 12, dest = 2, tag = 1 }
[01:18:54.160151887] (+0.000000085) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D67, buf = 0xBCCADB10, count = 12, source = 1, tag = 0 }
[01:18:54.160152151] (+0.000000264) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400DA9, buf = 0xBCCADB70, count = 12, dest = 1, tag = 1 }
[01:18:54.160152173] (+0.000000022) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400DA9, buf = 0xEBC5E5F0, count = 12, dest = 2, tag = 1 }
[01:18:54.160152458] (+0.000000285) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400DA9, buf = 0xBCCADB70, count = 12, dest = 1, tag = 1 }
[01:18:54.160152693] (+0.000000235) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x40110C, sendbuf = 0xEBC5E560, recvbuf = 0xEBC5E568, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160152697] (+0.000000004) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400E18, buf = 0xBCCADC90, count = 12, source = 3, tag = 1 }
[01:18:54.160153088] (+0.000000391) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400E18, buf = 0xBCCADC90, count = 12, source = 3, tag = 1 }
[01:18:54.160153635] (+0.000000547) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x40110C, sendbuf = 0xBCCADAE0, recvbuf = 0xBCCADAE8, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160155902] (+0.000002267) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x400D23, buf = 0x6B375670, count = 12, dest = 1, tag = 0 }
[01:18:54.160156443] (+0.000000541) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x400D23, buf = 0x6B375670, count = 12, dest = 1, tag = 0 }
[01:18:54.160156761] (+0.000000318) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x400E18, buf = 0x6B3756D0, count = 12, source = 1, tag = 1 }
[01:18:54.160170987] (+0.000014226) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D67, buf = 0x8032E690, count = 12, source = 0, tag = 0 }
[01:18:54.160171374] (+0.000000387) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400DA9, buf = 0x8032E6F0, count = 12, dest = 0, tag = 1 }
[01:18:54.160171758] (+0.000000384) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400DA9, buf = 0x8032E6F0, count = 12, dest = 0, tag = 1 }
[01:18:54.160172031] (+0.000000273) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400E18, buf = 0x8032E810, count = 12, source = 2, tag = 1 }
[01:18:54.160172382] (+0.000000351) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400E18, buf = 0x8032E810, count = 12, source = 2, tag = 1 }
[01:18:54.160172938] (+0.000000556) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x40110C, sendbuf = 0x8032E660, recvbuf = 0x8032E668, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160196520] (+0.000023582) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x400E18, buf = 0x6B3756D0, count = 12, source = 1, tag = 1 }
[01:18:54.160197342] (+0.000000822) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x40110C, sendbuf = 0x6B375520, recvbuf = 0x6B375528, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160198772] (+0.000001430) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x40110C, sendbuf = 0xBCCADAE0, recvbuf = 0xBCCADAE8, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160198808] (+0.000000036) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 3 }, { mpirank = 0, mpi_codeptr = 0x40110C, sendbuf = 0x6B375520, recvbuf = 0x6B375528, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160198900] (+0.000000092) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x40110C, sendbuf = 0x8032E660, recvbuf = 0x8032E668, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160198963] (+0.000000063) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x40110C, sendbuf = 0xEBC5E560, recvbuf = 0xEBC5E568, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160199030] (+0.000000067) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D23, buf = 0xBCCADC30, count = 12, dest = 3, tag = 0 }
[01:18:54.160199248] (+0.000000218) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D23, buf = 0x8032E7B0, count = 12, dest = 2, tag = 0 }
[01:18:54.160199256] (+0.000000008) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400D67, buf = 0xEBC5E590, count = 12, source = 2, tag = 0 }
[01:18:54.160199339] (+0.000000083) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D23, buf = 0xBCCADC30, count = 12, dest = 3, tag = 0 }
[01:18:54.160199597] (+0.000000258) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D67, buf = 0xBCCADB10, count = 12, source = 1, tag = 0 }
[01:18:54.160199603] (+0.000000006) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D23, buf = 0x8032E7B0, count = 12, dest = 2, tag = 0 }
[01:18:54.160199654] (+0.000000051) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400D67, buf = 0xEBC5E590, count = 12, source = 2, tag = 0 }
[01:18:54.160199901] (+0.000000247) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400DA9, buf = 0xEBC5E5F0, count = 12, dest = 2, tag = 1 }
[01:18:54.160199918] (+0.000000017) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, mpi_codeptr = 0x400D67, buf = 0x8032E690, count = 12, source = 0, tag = 0 }
[01:18:54.160199977] (+0.000000059) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400D67, buf = 0xBCCADB10, count = 12, source = 1, tag = 0 }
[01:18:54.160200228] (+0.000000251) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400DA9, buf = 0xBCCADB70, count = 12, dest = 1, tag = 1 }
[01:18:54.160200238] (+0.000000010) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x400DA9, buf = 0xEBC5E5F0, count = 12, dest = 2, tag = 1 }
[01:18:54.160200519] (+0.000000281) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400DA9, buf = 0xBCCADB70, count = 12, dest = 1, tag = 1 }
[01:18:54.160200679] (+0.000000160) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 0 }, { mpirank = 3, mpi_codeptr = 0x40110C, sendbuf = 0xEBC5E560, recvbuf = 0xEBC5E568, count = 1, mpi_op = 0x6026A0 }
[01:18:54.160200749] (+0.000000070) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400E18, buf = 0xBCCADC90, count = 12, source = 3, tag = 1 }
[01:18:54.160201147] (+0.000000398) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x400E18, buf = 0xBCCADC90, count = 12, source = 3, tag = 1 }
[01:18:54.160201678] (+0.000000531) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 1 }, { mpirank = 2, mpi_codeptr = 0x40110C, sendbuf = 0xBCCADAE0, recvbuf = 0xBCCADAE8, count = 1, mpi_op = 0x6026A0 }
