[17:05:11.545344709] (+?.?????????) vm lttng_pinsight_mpi:MPI_Init_begin: { cpu_id = 2 }, { pid = 32016 }
[17:05:11.547272639] (+0.001927930) vm lttng_pinsight_mpi:MPI_Init_begin: { cpu_id = 0 }, { pid = 32021 }
[17:05:11.549327091] (+0.002054452) vm lttng_pinsight_mpi:MPI_Init_begin: { cpu_id = 2 }, { pid = 32020 }
[17:05:11.551174099] (+0.001847008) vm lttng_pinsight_mpi:MPI_Init_begin: { cpu_id = 3 }, { pid = 32017 }
[17:05:11.577657008] (+0.000000023) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050DC0, count = 12, dest = 1, tag = 0 }
[17:05:11.577657407] (+0.000000399) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050DC0, count = 12, dest = 1, tag = 0 }
[17:05:11.577657584] (+0.000000177) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 3 }, { mpirank = 2, sendbuf = 0x689CE550, recvbuf = 0x689CE558, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577657667] (+0.000000083) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050E20, count = 12, source = 1, tag = 1 }
[17:05:11.577732786] (+0.000075119) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4470, count = 12, source = 0, tag = 0 }
[17:05:11.577733390] (+0.000000604) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F44D0, count = 12, dest = 0, tag = 1 }
[17:05:11.577734111] (+0.000000721) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F44D0, count = 12, dest = 0, tag = 1 }
[17:05:11.577734238] (+0.000000127) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050E20, count = 12, source = 1, tag = 1 }
[17:05:11.577734421] (+0.000000183) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F45F0, count = 12, source = 2, tag = 1 }
[17:05:11.577734736] (+0.000000315) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 1 }, { mpirank = 0, sendbuf = 0x1B050C70, recvbuf = 0x1B050C78, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577734902] (+0.000000166) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F45F0, count = 12, source = 2, tag = 1 }
[17:05:11.577735670] (+0.000000768) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 2 }, { mpirank = 1, sendbuf = 0x8D6F4440, recvbuf = 0x8D6F4448, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577736765] (+0.000001095) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 1 }, { mpirank = 0, sendbuf = 0x1B050C70, recvbuf = 0x1B050C78, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577737096] (+0.000000331) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 2 }, { mpirank = 1, sendbuf = 0x8D6F4440, recvbuf = 0x8D6F4448, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577737152] (+0.000000056) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 3 }, { mpirank = 2, sendbuf = 0x689CE550, recvbuf = 0x689CE558, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577737160] (+0.000000008) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 0 }, { mpirank = 3, sendbuf = 0xD99F12F0, recvbuf = 0xD99F12F8, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577737464] (+0.000000304) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1320, count = 12, source = 2, tag = 0 }
[17:05:11.577737470] (+0.000000006) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE6A0, count = 12, dest = 3, tag = 0 }
[17:05:11.577737503] (+0.000000033) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4590, count = 12, dest = 2, tag = 0 }
[17:05:11.577737821] (+0.000000318) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE6A0, count = 12, dest = 3, tag = 0 }
[17:05:11.577737841] (+0.000000020) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4590, count = 12, dest = 2, tag = 0 }
[17:05:11.577737915] (+0.000000074) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1320, count = 12, source = 2, tag = 0 }
[17:05:11.577738081] (+0.000000166) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE580, count = 12, source = 1, tag = 0 }
[17:05:11.577738120] (+0.000000039) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4470, count = 12, source = 0, tag = 0 }
[17:05:11.577738171] (+0.000000051) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1380, count = 12, dest = 2, tag = 1 }
[17:05:11.577738481] (+0.000000310) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE580, count = 12, source = 1, tag = 0 }
[17:05:11.577738511] (+0.000000030) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1380, count = 12, dest = 2, tag = 1 }
[17:05:11.577738736] (+0.000000225) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE5E0, count = 12, dest = 1, tag = 1 }
[17:05:11.577739000] (+0.000000264) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 0 }, { mpirank = 3, sendbuf = 0xD99F12F0, recvbuf = 0xD99F12F8, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577739100] (+0.000000100) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE5E0, count = 12, dest = 1, tag = 1 }
[17:05:11.577739364] (+0.000000264) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE700, count = 12, source = 3, tag = 1 }
[17:05:11.577739764] (+0.000000400) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE700, count = 12, source = 3, tag = 1 }
[17:05:11.577740046] (+0.000000282) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050DC0, count = 12, dest = 1, tag = 0 }
[17:05:11.577740391] (+0.000000345) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 3 }, { mpirank = 2, sendbuf = 0x689CE550, recvbuf = 0x689CE558, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577740460] (+0.000000069) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050DC0, count = 12, dest = 1, tag = 0 }
[17:05:11.577740711] (+0.000000251) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050E20, count = 12, source = 1, tag = 1 }
[17:05:11.577815843] (+0.000075132) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4470, count = 12, source = 0, tag = 0 }
[17:05:11.577816458] (+0.000000615) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F44D0, count = 12, dest = 0, tag = 1 }
[17:05:11.577817149] (+0.000000691) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F44D0, count = 12, dest = 0, tag = 1 }
[17:05:11.577817459] (+0.000000310) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F45F0, count = 12, source = 2, tag = 1 }
[17:05:11.577817944] (+0.000000485) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F45F0, count = 12, source = 2, tag = 1 }
[17:05:11.577818733] (+0.000000789) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 2 }, { mpirank = 1, sendbuf = 0x8D6F4440, recvbuf = 0x8D6F4448, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577881007] (+0.000062274) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050E20, count = 12, source = 1, tag = 1 }
[17:05:11.577881889] (+0.000000882) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 1 }, { mpirank = 0, sendbuf = 0x1B050C70, recvbuf = 0x1B050C78, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577883761] (+0.000001872) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 2 }, { mpirank = 1, sendbuf = 0x8D6F4440, recvbuf = 0x8D6F4448, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577883769] (+0.000000008) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 1 }, { mpirank = 0, sendbuf = 0x1B050C70, recvbuf = 0x1B050C78, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577883897] (+0.000000128) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 0 }, { mpirank = 3, sendbuf = 0xD99F12F0, recvbuf = 0xD99F12F8, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577883992] (+0.000000095) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 3 }, { mpirank = 2, sendbuf = 0x689CE550, recvbuf = 0x689CE558, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577884190] (+0.000000198) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4590, count = 12, dest = 2, tag = 0 }
[17:05:11.577884206] (+0.000000016) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1320, count = 12, source = 2, tag = 0 }
[17:05:11.577884328] (+0.000000122) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE6A0, count = 12, dest = 3, tag = 0 }
[17:05:11.577884537] (+0.000000209) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4590, count = 12, dest = 2, tag = 0 }
[17:05:11.577884709] (+0.000000172) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE6A0, count = 12, dest = 3, tag = 0 }
[17:05:11.577884782] (+0.000000073) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4470, count = 12, source = 0, tag = 0 }
[17:05:11.577884786] (+0.000000004) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1320, count = 12, source = 2, tag = 0 }
[17:05:11.577884994] (+0.000000208) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE580, count = 12, source = 1, tag = 0 }
[17:05:11.577885072] (+0.000000078) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1380, count = 12, dest = 2, tag = 1 }
[17:05:11.577885406] (+0.000000334) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1380, count = 12, dest = 2, tag = 1 }
[17:05:11.577885427] (+0.000000021) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE580, count = 12, source = 1, tag = 0 }
[17:05:11.577885685] (+0.000000258) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE5E0, count = 12, dest = 1, tag = 1 }
[17:05:11.577885890] (+0.000000205) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 0 }, { mpirank = 3, sendbuf = 0xD99F12F0, recvbuf = 0xD99F12F8, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577886062] (+0.000000172) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE5E0, count = 12, dest = 1, tag = 1 }
[17:05:11.577886325] (+0.000000263) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE700, count = 12, source = 3, tag = 1 }
[17:05:11.577886734] (+0.000000409) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE700, count = 12, source = 3, tag = 1 }
[17:05:11.577887347] (+0.000000613) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 3 }, { mpirank = 2, sendbuf = 0x689CE550, recvbuf = 0x689CE558, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577891149] (+0.000003802) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050DC0, count = 12, dest = 1, tag = 0 }
[17:05:11.577891846] (+0.000000697) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050DC0, count = 12, dest = 1, tag = 0 }
[17:05:11.577892247] (+0.000000401) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050E20, count = 12, source = 1, tag = 1 }
[17:05:11.577977325] (+0.000085078) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4470, count = 12, source = 0, tag = 0 }
[17:05:11.577977967] (+0.000000642) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F44D0, count = 12, dest = 0, tag = 1 }
[17:05:11.577978772] (+0.000000805) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F44D0, count = 12, dest = 0, tag = 1 }
[17:05:11.577979148] (+0.000000376) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F45F0, count = 12, source = 2, tag = 1 }
[17:05:11.577979725] (+0.000000577) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F45F0, count = 12, source = 2, tag = 1 }
[17:05:11.577979984] (+0.000000259) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050E20, count = 12, source = 1, tag = 1 }
[17:05:11.577980486] (+0.000000502) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 2 }, { mpirank = 1, sendbuf = 0x8D6F4440, recvbuf = 0x8D6F4448, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577980733] (+0.000000247) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 1 }, { mpirank = 0, sendbuf = 0x1B050C70, recvbuf = 0x1B050C78, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577982227] (+0.000001494) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 2 }, { mpirank = 1, sendbuf = 0x8D6F4440, recvbuf = 0x8D6F4448, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577982248] (+0.000000021) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 1 }, { mpirank = 0, sendbuf = 0x1B050C70, recvbuf = 0x1B050C78, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577982357] (+0.000000109) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 0 }, { mpirank = 3, sendbuf = 0xD99F12F0, recvbuf = 0xD99F12F8, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577982579] (+0.000000222) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 3 }, { mpirank = 2, sendbuf = 0x689CE550, recvbuf = 0x689CE558, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577982643] (+0.000000064) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1320, count = 12, source = 2, tag = 0 }
[17:05:11.577982680] (+0.000000037) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4590, count = 12, dest = 2, tag = 0 }
[17:05:11.577982933] (+0.000000253) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE6A0, count = 12, dest = 3, tag = 0 }
[17:05:11.577983039] (+0.000000106) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4590, count = 12, dest = 2, tag = 0 }
[17:05:11.577983298] (+0.000000259) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE6A0, count = 12, dest = 3, tag = 0 }
[17:05:11.577983348] (+0.000000050) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1320, count = 12, source = 2, tag = 0 }
[17:05:11.577983351] (+0.000000003) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4470, count = 12, source = 0, tag = 0 }
[17:05:11.577983568] (+0.000000217) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE580, count = 12, source = 1, tag = 0 }
[17:05:11.577983603] (+0.000000035) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1380, count = 12, dest = 2, tag = 1 }
[17:05:11.577983937] (+0.000000334) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1380, count = 12, dest = 2, tag = 1 }
[17:05:11.577983943] (+0.000000006) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE580, count = 12, source = 1, tag = 0 }
[17:05:11.577984198] (+0.000000255) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE5E0, count = 12, dest = 1, tag = 1 }
[17:05:11.577984417] (+0.000000219) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 0 }, { mpirank = 3, sendbuf = 0xD99F12F0, recvbuf = 0xD99F12F8, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577984525] (+0.000000108) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE5E0, count = 12, dest = 1, tag = 1 }
[17:05:11.577984773] (+0.000000248) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE700, count = 12, source = 3, tag = 1 }
[17:05:11.577985174] (+0.000000401) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE700, count = 12, source = 3, tag = 1 }
[17:05:11.577985799] (+0.000000625) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 3 }, { mpirank = 2, sendbuf = 0x689CE550, recvbuf = 0x689CE558, count = 1, mpi_op = 0x6026A0 }
[17:05:11.577988233] (+0.000002434) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050DC0, count = 12, dest = 1, tag = 0 }
[17:05:11.577988776] (+0.000000543) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050DC0, count = 12, dest = 1, tag = 0 }
[17:05:11.577989088] (+0.000000312) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050E20, count = 12, source = 1, tag = 1 }
[17:05:11.578064217] (+0.000075129) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4470, count = 12, source = 0, tag = 0 }
[17:05:11.578064870] (+0.000000653) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F44D0, count = 12, dest = 0, tag = 1 }
[17:05:11.578065704] (+0.000000834) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F44D0, count = 12, dest = 0, tag = 1 }
[17:05:11.578065849] (+0.000000145) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050E20, count = 12, source = 1, tag = 1 }
[17:05:11.578066009] (+0.000000160) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F45F0, count = 12, source = 2, tag = 1 }
[17:05:11.578066387] (+0.000000378) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 1 }, { mpirank = 0, sendbuf = 0x1B050C70, recvbuf = 0x1B050C78, count = 1, mpi_op = 0x6026A0 }
[17:05:11.578066519] (+0.000000132) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F45F0, count = 12, source = 2, tag = 1 }
[17:05:11.578067272] (+0.000000753) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 2 }, { mpirank = 1, sendbuf = 0x8D6F4440, recvbuf = 0x8D6F4448, count = 1, mpi_op = 0x6026A0 }
[17:05:11.578068480] (+0.000001208) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 1 }, { mpirank = 0, sendbuf = 0x1B050C70, recvbuf = 0x1B050C78, count = 1, mpi_op = 0x6026A0 }
[17:05:11.578068848] (+0.000000368) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 2 }, { mpirank = 1, sendbuf = 0x8D6F4440, recvbuf = 0x8D6F4448, count = 1, mpi_op = 0x6026A0 }
[17:05:11.578068914] (+0.000000066) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 3 }, { mpirank = 2, sendbuf = 0x689CE550, recvbuf = 0x689CE558, count = 1, mpi_op = 0x6026A0 }
[17:05:11.578068944] (+0.000000030) vm lttng_pinsight_mpi:MPI_Allreduce_end: { cpu_id = 0 }, { mpirank = 3, sendbuf = 0xD99F12F0, recvbuf = 0xD99F12F8, count = 1, mpi_op = 0x6026A0 }
[17:05:11.578069253] (+0.000000309) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1320, count = 12, source = 2, tag = 0 }
[17:05:11.578069266] (+0.000000013) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE6A0, count = 12, dest = 3, tag = 0 }
[17:05:11.578069287] (+0.000000021) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4590, count = 12, dest = 2, tag = 0 }
[17:05:11.578069634] (+0.000000347) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE6A0, count = 12, dest = 3, tag = 0 }
[17:05:11.578069640] (+0.000000006) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4590, count = 12, dest = 2, tag = 0 }
[17:05:11.578069729] (+0.000000089) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1320, count = 12, source = 2, tag = 0 }
[17:05:11.578069902] (+0.000000173) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE580, count = 12, source = 1, tag = 0 }
[17:05:11.578069918] (+0.000000016) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4470, count = 12, source = 0, tag = 0 }
[17:05:11.578069983] (+0.000000065) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1380, count = 12, dest = 2, tag = 1 }
[17:05:11.578070315] (+0.000000332) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 0 }, { mpirank = 3, buf = 0xD99F1380, count = 12, dest = 2, tag = 1 }
[17:05:11.578070321] (+0.000000006) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE580, count = 12, source = 1, tag = 0 }
[17:05:11.578070571] (+0.000000250) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE5E0, count = 12, dest = 1, tag = 1 }
[17:05:11.578070782] (+0.000000211) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 0 }, { mpirank = 3, sendbuf = 0xD99F12F0, recvbuf = 0xD99F12F8, count = 1, mpi_op = 0x6026A0 }
[17:05:11.578070888] (+0.000000106) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE5E0, count = 12, dest = 1, tag = 1 }
[17:05:11.578071150] (+0.000000262) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE700, count = 12, source = 3, tag = 1 }
[17:05:11.578071542] (+0.000000392) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 3 }, { mpirank = 2, buf = 0x689CE700, count = 12, source = 3, tag = 1 }
[17:05:11.578071923] (+0.000000381) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050DC0, count = 12, dest = 1, tag = 0 }
[17:05:11.578072175] (+0.000000252) vm lttng_pinsight_mpi:MPI_Allreduce_begin: { cpu_id = 3 }, { mpirank = 2, sendbuf = 0x689CE550, recvbuf = 0x689CE558, count = 1, mpi_op = 0x6026A0 }
[17:05:11.578072300] (+0.000000125) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050DC0, count = 12, dest = 1, tag = 0 }
[17:05:11.578072567] (+0.000000267) vm lttng_pinsight_mpi:MPI_Recv_begin: { cpu_id = 1 }, { mpirank = 0, buf = 0x1B050E20, count = 12, source = 1, tag = 1 }
[17:05:11.578154790] (+0.000082223) vm lttng_pinsight_mpi:MPI_Recv_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F4470, count = 12, source = 0, tag = 0 }
[17:05:11.578155415] (+0.000000625) vm lttng_pinsight_mpi:MPI_Send_begin: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F44D0, count = 12, dest = 0, tag = 1 }
[17:05:11.578156099] (+0.000000684) vm lttng_pinsight_mpi:MPI_Send_end: { cpu_id = 2 }, { mpirank = 1, buf = 0x8D6F44D0, count = 12, dest = 0, tag = 1 }
